--------task_3_2_1/input03_solution.txt--------
Equations without roots
    equation: [-84.0, 0.0, 39.0, 0.0, -6.0];  roots: []
    equation: [-12.0, 0.0, 0.0, 0.0, 10.0];  roots: [0.9554427922043668, -0.9554427922043668]
    equation: [0.0, 0.0, -21.0, 0.0, 44.0];  roots: [-1.4474937289114918, 1.4474937289114918]
    equation: [-80.0, 0.0, 40.0, 0.0, 56.0];  roots: [1.0598171822671347, -1.0598171822671347]
    equation: [12.0, -36.0, 0.0];  roots: [3.0, 0.0]
    equation: [42.0, 0.0, 0.0, 0.0, -6.0];  roots: [0.6147881529512644, -0.6147881529512644]
    equation: [-28.0, 0.0, -48.0, 0.0, 12.0];  roots: [0.47053684162283493, -0.47053684162283493]
    equation: [69.0, -51.0, -100.0];  roots: [1.628872095092019, -0.8897416603094103]
    equation: [-5.0, -36.0, -38.0];  roots: [-5.915167380558045, -1.2848326194419548]
    equation: [28.0, 0.0, 45.0, 0.0, -42.0];  roots: [0.8131780921973379, -0.8131780921973379]
    equation: [-36.0, -10.0, 0.0];  roots: [-0.2777777777777778, -0.0]
    equation: [46.0, 16.0, -16.0];  roots: [0.4409624184230848, -0.7887885053796065]
    equation: [-20.0, 0.0, -42.0, 0.0, 9.0];  roots: [0.4427116210782264, -0.4427116210782264]
    equation: [-21.0, 0.0, 0.0, 0.0, 52.0];  roots: [1.2544287883091993, -1.2544287883091993]
    equation: [75.0, 24.0, 0.0];  roots: [0.0, -0.32]
    equation: [48.0, 30.0, -12.0];  roots: [0.27712382075353775, -0.9021238207535377]
    equation: [12.0, 6.0, -2.0];  roots: [0.22871355387816905, -0.728713553878169]
    equation: [30.0, 8.0, 0.0];  roots: [0.0, -0.26666666666666666]
    equation: [44.0, 6.0, -42.0];  roots: [0.9112027921097837, -1.04756642847342]
    equation: [0.0, 0.0, -48.0, 0.0, 4.0];  roots: [-0.28867513459481287, 0.28867513459481287]
    equation: [14.0, 0.0, -50.0, 0.0, -48.0];  roots: [2.087614602683753, -2.087614602683753]
    equation: [-40.0, 0.0, 23.0, 0.0, 63.0];  roots: [1.2549900398011133, -1.2549900398011133]
    equation: [16.0, 0.0, -16.0, 0.0, -63.0];  roots: [1.5957249741005224, -1.5957249741005224]
    equation: [42.0, 21.0, -56.0];  roots: [0.9314539065631522, -1.4314539065631522]
    equation: [0.0, 0.0, -51.0, 0.0, 39.0];  roots: [-0.8744746321952062, 0.8744746321952062]
    equation: [69.0, 0.0, -12.0, 0.0, -96.0];  roots: [1.1268065884241738, -1.1268065884241738]
    equation: [-3.0, -15.0, 0.0];  roots: [-5.0, -0.0]
    equation: [16.0, 0.0, -13.0];  roots: [0.9013878188659973, -0.9013878188659973]
    equation: [-19.0, 0.0, 6.0, 0.0, 16.0];  roots: [1.0435719533096066, -1.0435719533096066]
    equation: [-9.0, 16.0, 75.0];  roots: [-2.1316171597929303, 3.909394937570708]
    equation: [8.0, -44.0, 1.0];  roots: [5.477178028658928, 0.022821971341071556]
    equation: [-6.0, -22.0, 24.0];  roots: [-4.546470099349951, 0.8798034326832843]
    equation: [30.0, 0.0, 0.0, 0.0, -34.0];  roots: [1.0317854887740736, -1.0317854887740736]
    equation: [21.0, 0.0, 28.0, 0.0, -36.0];  roots: [0.8958767251794407, -0.8958767251794407]
    equation: [-72.0, -76.0, -1.0];  roots: [-1.0422294215958925, -0.013326133959662891]
    equation: [0.0, 0.0, -5.0, 0.0, 1.0];  roots: [-0.447213595499958, 0.447213595499958]
    equation: [-24.0, -9.0, 16.0];  roots: [-1.0252487192867958, 0.6502487192867958]
    equation: [6.0, 11.0, -18.0];  roots: [1.0429960027174745, -2.8763293360508073]
    equation: [14.0, -42.0, 12.0];  roots: [2.680193688704165, 0.3198063112958354]
    equation: [-4.0, -20.0, 44.0];  roots: [-6.653311931459037, 1.6533119314590374]
    equation: [0.0, 0.0, 88.0, 0.0, -33.0];  roots: [0.6123724356957946, -0.6123724356957946]
    equation: [-100.0, 4.0, 0.0];  roots: [-0.0, 0.04]
    equation: [-4.0, -44.0, -63.0];  roots: [-9.307886552931954, -1.6921134470680457]
    equation: [20.0, -12.0, 0.0];  roots: [0.6, 0.0]
    equation: [-28.0, 0.0, 0.0, 0.0, 9.0];  roots: [0.7529586373193689, -0.7529586373193689]
    equation: [24.0, 0.0, -36.0];  roots: [1.2247448713915892, -1.2247448713915892]
    equation: [-15.0, -20.0, 0.0];  roots: [-1.3333333333333333, -0.0]
    equation: [32.0, 51.0, -32.0];  roots: [0.48180000391029787, -2.0755500039102976]
    equation: [-15.0, 0.0, 0.0, 0.0, 13.0];  roots: [0.9648571584702385, -0.9648571584702385]
    equation: [21.0, 0.0, -57.0, 0.0, -60.0];  roots: [1.8774599446171765, -1.8774599446171765]
    equation: [-17.0, 0.0, 0.0, 0.0, 21.0];  roots: [1.054247532817802, -1.054247532817802]
    equation: [-27.0, 0.0, 1.0];  roots: [-0.19245008972987526, 0.19245008972987526]
    equation: [26.0, 16.0, -42.0];  roots: [1.0, -1.6153846153846154]
    equation: [-56.0, 0.0, 21.0, 0.0, 12.0];  roots: [0.8288194330092782, -0.8288194330092782]
    equation: [0.0, 0.0, 48.0, 0.0, -21.0];  roots: [0.6614378277661477, -0.6614378277661477]
    equation: [54.0, 0.0, -44.0, 0.0, -33.0];  roots: [1.1353129845965273, -1.1353129845965273]
    equation: [6.0, 0.0, 48.0, 0.0, -22.0];  roots: [0.659326599809753, -0.659326599809753]
    equation: [6.0, 0.0, 27.0, 0.0, -54.0];  roots: [1.224744871391589, -1.224744871391589]
    equation: [60.0, 0.0, 16.0, 0.0, -4.0];  roots: [0.3965601210023245, -0.3965601210023245]
    equation: [8.0, 0.0, 28.0, 0.0, -96.0];  roots: [1.4598094649867859, -1.4598094649867859]
    equation: [-3.0, 22.0, -18.0];  roots: [0.9382157427091832, 6.39511759062415]
    equation: [-15.0, 24.0, 0.0];  roots: [-0.0, 1.6]
    equation: [-54.0, -12.0, 0.0];  roots: [-0.2222222222222222, -0.0]
    equation: [4.0, 24.0, 23.0];  roots: [-1.1972243622680054, -4.802775637731995]
    equation: [92.0, -48.0, -92.0];  roots: [1.2943360281743228, -0.7725968977395403]
    equation: [28.0, 0.0, -25.0];  roots: [0.944911182523068, -0.944911182523068]
    equation: [92.0, -8.0, -24.0];  roots: [0.556079396632678, -0.4691228748935476]
    equation: [14.0, -16.0, 0.0];  roots: [1.1428571428571428, 0.0]
    equation: [30.0, 32.0, 3.0];  roots: [-0.10386337577582913, -0.9628032908908376]
    equation: [34.0, -4.0, -24.0];  roots: [0.9010482978397855, -0.7834012390162561]
    equation: [18.0, -30.0, -40.0];  roots: [2.5411584609932665, -0.8744917943265997]
    equation: [-8.0, -39.0, 6.0];  roots: [-5.0242752608218595, 0.1492752608218595]
    equation: [-80.0, 16.0, 0.0];  roots: [-0.0, 0.2]
    equation: [-46.0, 84.0, 34.0];  roots: [-0.34106131320486577, 2.167148269726605]
    equation: [16.0, 0.0, 84.0, 0.0, -36.0];  roots: [0.6311470950673511, -0.6311470950673511]
    equation: [-46.0, 0.0, -72.0, 0.0, 15.0];  roots: [0.43149285626396466, -0.43149285626396466]
    equation: [66.0, 4.0, 0.0];  roots: [0.0, -0.06060606060606061]
    equation: [-60.0, 36.0, 15.0];  roots: [-0.28309518948453, 0.88309518948453]
    equation: [19.0, -66.0, 0.0];  roots: [3.473684210526316, 0.0]
    equation: [-32.0, 0.0, 0.0, 0.0, 60.0];  roots: [1.170173659660358, -1.170173659660358]
    equation: [-56.0, 0.0, 0.0, 0.0, 60.0];  roots: [1.0173978273092248, -1.0173978273092248]
    equation: [56.0, 0.0, 66.0, 0.0, -30.0];  roots: [0.5919291775278327, -0.5919291775278327]
    equation: [38.0, 0.0, -16.0];  roots: [0.6488856845230501, -0.6488856845230501]
    equation: [-3.0, -44.0, -39.0];  roots: [-13.719081353556007, -0.9475853131106611]
    equation: [-6.0, 0.0, 36.0];  roots: [-2.4494897427831783, 2.4494897427831783]
    equation: [48.0, 7.0, -34.0];  roots: [0.7718615134558499, -0.9176948467891832]
    equation: [-24.0, 0.0, 0.0, 0.0, 96.0];  roots: [1.4142135623730951, -1.4142135623730951]
    equation: [0.0, 0.0, -16.0, 0.0, 42.0];  roots: [-1.620185174601965, 1.620185174601965]
    equation: [16.0, 0.0, -12.0, 0.0, -25.0];  roots: [1.2961629193947106, -1.2961629193947106]
    equation: [0.0, 0.0, 32.0, 0.0, -40.0];  roots: [1.118033988749895, -1.118033988749895]
    equation: [-60.0, -4.0, 22.0];  roots: [-0.6397801799553418, 0.5731135132886751]
    equation: [-12.0, 8.0, 0.0];  roots: [-0.0, 0.6666666666666666]
    equation: [20.0, -8.0, 0.0];  roots: [0.4, 0.0]
    equation: [-72.0, -13.0, 68.0];  roots: [-1.0662872662587752, 0.8857317107032198]
    equation: [0.0, 0.0, -10.0, 0.0, 52.0];  roots: [-2.2803508501982757, 2.2803508501982757]
    equation: [-13.0, 0.0, -48.0, 0.0, 5.0];  roots: [0.318406827616244, -0.318406827616244]
    equation: [84.0, 0.0, -40.0, 0.0, -28.0];  roots: [0.9287697200009627, -0.9287697200009627]
    equation: [-12.0, 0.0, 0.0, 0.0, 22.0];  roots: [1.1636178070022218, -1.1636178070022218]
    equation: [0.0, 0.0, -84.0, 0.0, 92.0];  roots: [-1.0465362369445672, 1.0465362369445672]
    equation: [-36.0, 63.0, 36.0];  roots: [-0.4537682265918311, 2.2037682265918312]
    equation: [20.0, -12.0, -12.0];  roots: [1.1306623862918075, -0.5306623862918075]
    equation: [-39.0, 60.0, 8.0];  roots: [-0.12343052233483139, 1.6618920607963696]
    equation: [-28.0, 0.0, 0.0, 0.0, 1.0];  roots: [0.4347208719449914, -0.4347208719449914]
    equation: [21.0, -54.0, -100.0];  roots: [3.818492599423276, -1.2470640279947047]
    equation: [8.0, -36.0, -3.0];  roots: [4.581844763272204, -0.08184476327220391]
    equation: [48.0, 0.0, 0.0, 0.0, -4.0];  roots: [0.537284965911771, -0.537284965911771]
    equation: [8.0, 0.0, -68.0, 0.0, -14.0];  roots: [2.9497666778393192, -2.9497666778393192]
    equation: [-30.0, 0.0, 0.0, 0.0, 12.0];  roots: [0.7952707287670506, -0.7952707287670506]
    equation: [-92.0, 0.0, 76.0];  roots: [-0.9088932591463859, 0.9088932591463859]
    equation: [-6.0, 45.0, 20.0];  roots: [-0.4208312520807329, 7.920831252080734]
    equation: [-2.0, 0.0, -8.0, 0.0, 44.0];  roots: [1.7604032247166512, -1.7604032247166512]
    equation: [20.0, 0.0, 1.0, 0.0, -11.0];  roots: [0.8467827962250954, -0.8467827962250954]
    equation: [-2.0, 21.0, -30.0];  roots: [1.7056382803105437, 8.794361719689457]
    equation: [-42.0, 12.0, 0.0];  roots: [-0.0, 0.2857142857142857]
    equation: [3.0, -15.0, -45.0];  roots: [7.109772228646444, -2.1097722286464435]
    equation: [21.0, 32.0, 8.0];  roots: [-0.31519849906443526, -1.2086110247450885]
    equation: [-16.0, 0.0, -46.0, 0.0, 44.0];  roots: [0.8701328825299788, -0.8701328825299788]
    equation: [6.0, 0.0, -4.0, 0.0, -50.0];  roots: [1.7997960891057767, -1.7997960891057767]
    equation: [-20.0, 0.0, 12.0];  roots: [-0.7745966692414834, 0.7745966692414834]
    equation: [18.0, 40.0, 12.0];  roots: [-0.3575188907638591, -1.8647033314583632]
    equation: [14.0, -96.0, -4.0];  roots: [6.8985593718546045, -0.04141651471174817]
    equation: [9.0, 0.0, 16.0, 0.0, -4.0];  roots: [0.4714045207910317, -0.4714045207910317]
    equation: [10.0, 100.0, -52.0];  roots: [0.4954526656136345, -10.495452665613636]
    equation: [11.0, -92.0, 0.0];  roots: [8.363636363636363, 0.0]
    equation: [21.0, -75.0, 20.0];  roots: [3.2811722616611623, 0.29025630976740907]
    equation: [46.0, -44.0, -48.0];  roots: [1.6061845018324212, -0.6496627627019866]
    equation: [-28.0, 10.0, 24.0];  roots: [-0.7643127701745775, 1.1214556273174348]
    equation: [45.0, 0.0, 0.0, 0.0, -28.0];  roots: [0.8881501211769413, -0.8881501211769413]
    equation: [0.0, 0.0, -100.0, 0.0, 11.0];  roots: [-0.33166247903554, 0.33166247903554]
    equation: [-9.0, 0.0, 80.0];  roots: [-2.9814239699997196, 2.9814239699997196]
    equation: [-22.0, -3.0, 0.0];  roots: [-0.13636363636363635, -0.0]
    equation: [72.0, 0.0, 10.0, 0.0, -36.0];  roots: [0.8006648474316226, -0.8006648474316226]
    equation: [-40.0, -1.0, 20.0];  roots: [-0.7197172579907818, 0.6947172579907818]
    equation: [-15.0, -88.0, -66.0];  roots: [-4.983807533230627, -0.8828591334360402]
    equation: [-21.0, -20.0, 2.0];  roots: [-1.043636918467285, 0.0912559660863326]
    equation: [32.0, 0.0, -9.0];  roots: [0.5303300858899106, -0.5303300858899106]
    equation: [15.0, 36.0, 9.0];  roots: [-0.28348486100883197, -2.116515138991168]
    equation: [28.0, -76.0, 16.0];  roots: [2.4842667027185357, 0.2300190115671786]
    equation: [0.0, 0.0, -4.0, 0.0, 20.0];  roots: [-2.23606797749979, 2.23606797749979]
    equation: [24.0, 36.0, -88.0];  roots: [1.3064937798755112, -2.806493779875511]
    equation: [-1.0, 36.0, -9.0];  roots: [0.2517606507011507, 35.74823934929885]
    equation: [16.0, -36.0, 0.0];  roots: [2.25, 0.0]
    equation: [52.0, 0.0, -19.0];  roots: [0.6044705248269889, -0.6044705248269889]
    equation: [0.0, 0.0, 48.0, 0.0, -44.0];  roots: [0.9574271077563381, -0.9574271077563381]
    equation: [-36.0, 0.0, 0.0, 0.0, 18.0];  roots: [0.8408964152537145, -0.8408964152537145]
    equation: [0.0, 0.0, -14.0, 0.0, 40.0];  roots: [-1.6903085094570331, 1.6903085094570331]
    equation: [20.0, 0.0, 34.0, 0.0, -18.0];  roots: [0.6509792011160569, -0.6509792011160569]
    equation: [-32.0, 0.0, 0.0, 0.0, 24.0];  roots: [0.9306048591020996, -0.9306048591020996]
    equation: [-20.0, 0.0, -34.0, 0.0, 54.0];  roots: [1.0, -1.0]
    equation: [0.0, 0.0, 28.0, 0.0, -16.0];  roots: [0.7559289460184545, -0.7559289460184545]
    equation: [12.0, 51.0, 0.0];  roots: [0.0, -4.25]
    equation: [-69.0, 21.0, 0.0];  roots: [-0.0, 0.30434782608695654]
    equation: [-40.0, 0.0, -4.0, 0.0, 12.0];  roots: [0.7071067811865476, -0.7071067811865476]
    equation: [27.0, 0.0, -19.0, 0.0, -50.0];  roots: [1.3256811780600422, -1.3256811780600422]
    equation: [25.0, 0.0, 44.0, 0.0, -4.0];  roots: [0.2943529817881344, -0.2943529817881344]
    equation: [-12.0, 63.0, -14.0];  roots: [0.23252046334073473, 5.017479536659265]
    equation: [-20.0, 8.0, 16.0];  roots: [-0.7165151389911679, 1.116515138991168]
    equation: [-20.0, 11.0, 16.0];  roots: [-0.6607483636106452, 1.210748363610645]
    equation: [-8.0, 72.0, 0.0];  roots: [-0.0, 9.0]
    equation: [-21.0, 0.0, 2.0, 0.0, 45.0];  roots: [1.2297330914133824, -1.2297330914133824]
    equation: [0.0, 0.0, -16.0, 0.0, 48.0];  roots: [-1.7320508075688772, 1.7320508075688772]
    equation: [4.0, 5.0, -22.0];  roots: [1.80206097986845, -3.05206097986845]
    equation: [64.0, 9.0, 0.0];  roots: [0.0, -0.140625]
    equation: [34.0, 0.0, 0.0, 0.0, -96.0];  roots: [1.296277786908968, -1.296277786908968]
    equation: [-11.0, 0.0, 72.0];  roots: [-2.5584085962673253, 2.5584085962673253]
    equation: [0.0, 0.0, 40.0, 0.0, -24.0];  roots: [0.7745966692414834, -0.7745966692414834]
    equation: [-92.0, 0.0, -15.0, 0.0, 8.0];  roots: [0.4737332753738847, -0.4737332753738847]
    equation: [42.0, 0.0, -42.0, 0.0, -36.0];  roots: [1.2458766237546568, -1.2458766237546568]
    equation: [0.0, 0.0, 68.0, 0.0, -8.0];  roots: [0.3429971702850177, -0.3429971702850177]
    equation: [8.0, 0.0, -42.0, 0.0, -12.0];  roots: [2.3498207498794703, -2.3498207498794703]
    equation: [-2.0, 16.0, 5.0];  roots: [-0.30116263352131334, 8.301162633521313]
    equation: [-60.0, 0.0, -21.0, 0.0, 44.0];  roots: [0.8360903660371601, -0.8360903660371601]
    equation: [-19.0, 0.0, 24.0, 0.0, 24.0];  roots: [1.3859235459248973, -1.3859235459248973]
    equation: [-39.0, 42.0, 24.0];  roots: [-0.4130243751425371, 1.489947452065614]
    equation: [18.0, -2.0, -12.0];  roots: [0.8739399923697908, -0.7628288812586796]
    equation: [66.0, 44.0, 0.0];  roots: [0.0, -0.6666666666666666]
    equation: [68.0, 0.0, 4.0, 0.0, -42.0];  roots: [0.8700825504149166, -0.8700825504149166]
    equation: [-8.0, 0.0, 23.0, 0.0, 100.0];  roots: [2.2921815286300964, -2.2921815286300964]
    equation: [26.0, 0.0, -6.0, 0.0, -4.0];  roots: [0.7240416959076812, -0.7240416959076812]
    equation: [-21.0, 0.0, 0.0, 0.0, 2.0];  roots: [0.5555238068023582, -0.5555238068023582]
    equation: [-50.0, 0.0, -25.0, 0.0, 66.0];  roots: [0.9621837670790776, -0.9621837670790776]
    equation: [-12.0, 92.0, -4.0];  roots: [0.04372766636597566, 7.622939000300691]
    equation: [-6.0, 3.0, 0.0];  roots: [-0.0, 0.5]
    equation: [-12.0, 0.0, 30.0, 0.0, 3.0];  roots: [1.6113010897357531, -1.6113010897357531]
    equation: [-24.0, 48.0, 4.0];  roots: [-0.0801234497346434, 2.0801234497346432]
    equation: [-22.0, -24.0, 18.0];  roots: [-1.601722730783841, 0.51081363987475]
    equation: [21.0, 57.0, -76.0];  roots: [0.9797106585361846, -3.693996372821899]
    equation: [-20.0, 0.0, 25.0];  roots: [-1.118033988749895, 1.118033988749895]
    equation: [-24.0, 0.0, 0.0, 0.0, 66.0];  roots: [1.2877547884506972, -1.2877547884506972]
    equation: [-39.0, 0.0, 0.0, 0.0, 22.0];  roots: [0.8666415730847504, -0.8666415730847504]
    equation: [-30.0, 0.0, 24.0, 0.0, 72.0];  roots: [1.4142135623730951, -1.4142135623730951]
    equation: [-1.0, 0.0, -7.0, 0.0, 54.0];  roots: [2.153929037375617, -2.153929037375617]
    equation: [-100.0, 0.0, 21.0, 0.0, 96.0];  roots: [1.0442250752085445, -1.0442250752085445]
    equation: [52.0, 0.0, -9.0];  roots: [0.41602514716892186, -0.41602514716892186]
    equation: [-21.0, 44.0, 4.0];  roots: [-0.08727383693456996, 2.182511932172665]
    equation: [42.0, 24.0, 0.0];  roots: [0.0, -0.5714285714285714]
    equation: [92.0, 4.0, 0.0];  roots: [0.0, -0.043478260869565216]
    equation: [-50.0, 6.0, 0.0];  roots: [-0.0, 0.12]
    equation: [-96.0, 0.0, -50.0, 0.0, 18.0];  roots: [0.4948456339958832, -0.4948456339958832]
    equation: [6.0, 0.0, 10.0, 0.0, -64.0];  roots: [1.5928877558361672, -1.5928877558361672]
    equation: [63.0, -18.0, -27.0];  roots: [0.8129165371176328, -0.5272022514033471]
    equation: [-21.0, -75.0, 27.0];  roots: [-3.901013270708692, 0.3295846992801212]
    equation: [-57.0, -63.0, 6.0];  roots: [-1.193462929572943, 0.08819977167820638]
    equation: [21.0, 0.0, -57.0];  roots: [1.647508942095828, -1.647508942095828]
    equation: [-8.0, 50.0, 0.0];  roots: [-0.0, 6.25]
    equation: [0.0, 0.0, -11.0, 0.0, 80.0];  roots: [-2.696799449852968, 2.696799449852968]
    equation: [-72.0, 0.0, 51.0, 0.0, 4.0];  roots: [0.8829469814285535, -0.8829469814285535]
    equation: [-14.0, 0.0, 20.0, 0.0, 8.0];  roots: [1.3245004389407955, -1.3245004389407955]
    equation: [28.0, 0.0, 40.0, 0.0, -23.0];  roots: [0.6630823274355859, -0.6630823274355859]
    equation: [30.0, 0.0, 0.0, 0.0, -42.0];  roots: [1.0877573059372772, -1.0877573059372772]
    equation: [-25.0, 0.0, 44.0, 0.0, 20.0];  roots: [1.4610787012713073, -1.4610787012713073]
    equation: [7.0, 63.0, 15.0];  roots: [-0.2447511403981488, -8.755248859601851]
    equation: [-57.0, 0.0, 28.0];  roots: [-0.7008766440504623, 0.7008766440504623]
    equation: [-68.0, 0.0, 2.0];  roots: [-0.17149858514250885, 0.17149858514250885]
    equation: [72.0, -27.0, -15.0];  roots: [0.6809466367636254, -0.30594663676362543]
    equation: [-1.0, 80.0, 34.0];  roots: [-0.42276586281547424, 80.42276586281548]
    equation: [-32.0, 21.0, 0.0];  roots: [-0.0, 0.65625]
    equation: [24.0, -22.0, 2.0];  roots: [0.8143334893882305, 0.10233317727843623]
    equation: [0.0, 0.0, 20.0, 0.0, -24.0];  roots: [1.0954451150103321, -1.0954451150103321]
    equation: [-7.0, 0.0, -33.0, 0.0, 46.0];  roots: [1.060811245260492, -1.060811245260492]
    equation: [16.0, 0.0, -6.0, 0.0, -16.0];  roots: [1.0976913442567686, -1.0976913442567686]
    equation: [0.0, 0.0, 30.0, 0.0, -56.0];  roots: [1.3662601021279464, -1.3662601021279464]
    equation: [0.0, 0.0, -12.0, 0.0, 13.0];  roots: [-1.0408329997330663, 1.0408329997330663]
    equation: [-42.0, 0.0, 0.0, 0.0, 80.0];  roots: [1.1747898189398427, -1.1747898189398427]
    equation: [0.0, 0.0, -18.0, 0.0, 76.0];  roots: [-2.0548046676563256, 2.0548046676563256]
    equation: [42.0, 0.0, -16.0, 0.0, -44.0];  roots: [1.109766408477273, -1.109766408477273]
    equation: [60.0, 0.0, 12.0, 0.0, -46.0];  roots: [0.8839043713887562, -0.8839043713887562]
    equation: [-12.0, 0.0, -22.0, 0.0, 50.0];  roots: [1.1493274542167078, -1.1493274542167078]
    equation: [23.0, 0.0, 1.0, 0.0, -27.0];  roots: [1.0305103666172457, -1.0305103666172457]
    equation: [-16.0, 0.0, 34.0, 0.0, 72.0];  roots: [1.85338382749305, -1.85338382749305]
    equation: [4.0, 0.0, 17.0, 0.0, -21.0];  roots: [1.0, -1.0]
    equation: [16.0, -23.0, 0.0];  roots: [1.4375, 0.0]
    equation: [-12.0, 2.0, 20.0];  roots: [-1.210347891355002, 1.3770145580216688]
    equation: [25.0, 17.0, 2.0];  roots: [-0.15132037735886794, -0.528679622641132]
    equation: [-6.0, -16.0, 39.0];  roots: [-4.210446083605345, 1.543779416938678]
    equation: [-22.0, 0.0, 42.0, 0.0, 28.0];  roots: [1.5595969236548053, -1.5595969236548053]
    equation: [-4.0, 0.0, 6.0, 0.0, 56.0];  roots: [2.136839811642051, -2.136839811642051]
